ImageNumber,ObjectNumber,FileName_original,FileName_probabilities,PathName_original,PathName_probabilities,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Children_spheroids_filtered_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
1,1,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,188,272,1166,20,1149,4,1156.3829787234042,11.287234042553191,1.5808665373071957,208,0.6031337183278538,15.471555655790098,1,0.6911764705882353,0.6325644679046546,17.807952762441445,17.4928556845359,5.830951894845301,2.407902932994129,2.0,13.30103476325041,14.204337095954429,53.75743540605989,61.112698372208094,0.9038461538461539,1,1156.3829787234042,11.287234042553191,0,1
1,2,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,281,361,471,22,452,3,461.79003558718864,12.818505338078293,1.0986025198953084,291,0.5473444221940295,18.91508160359296,1,0.778393351800554,0.910247320473373,20.95094401680857,21.400934559032695,8.06225774829855,3.2854189018438147,3.0,16.97056274847714,17.53400117760603,-47.39521625352384,62.2842712474619,0.9656357388316151,1,461.79003558718864,12.818505338078293,0,2
1,3,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,93,121,1486,22,1475,11,1480.021505376344,16.655913978494624,1.06922082426097,99,0.30858838288399415,10.881694613449236,1,0.768595041322314,0.9352604974666348,11.29691076996513,12.206555615733702,5.0,2.0943804572379725,2.0,9.899494936611665,10.745572652248937,59.83565990243478,35.34924240491749,0.9393939393939394,0,1480.021505376344,16.655913978494624,0,3
1,4,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,95,130,1300,24,1287,14,1292.8631578947368,18.4,1.1299500534041378,104,0.7186836231268514,10.998079684646791,1,0.7307692307692307,0.8849948694522873,13.393273897518801,13.0,4.47213595499958,1.9972303122260682,2.0,9.0,9.312841841796065,70.08191386986296,36.72792206135785,0.9134615384615384,0,1292.8631578947368,18.4,0,4
1,5,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,287,609,317,36,296,7,304.1533101045296,22.334494773519165,1.8461502862065746,368,0.653180987297047,19.115955360352558,1,0.47126436781609193,0.541667711167099,24.78531826736766,28.284271247461902,6.708203932499369,2.588656844550854,2.23606797749979,18.66691212406119,18.76748812788193,-9.621520094077322,81.59797974644667,0.779891304347826,1,304.1533101045296,22.334494773519165,0,5
1,6,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,194,280,1380,43,1366,23,1373.1082474226805,32.94845360824742,1.146589537456894,207,0.6604194437308543,15.716503163191918,1,0.6928571428571428,0.8721516875323791,18.392202724552668,19.1049731745428,6.708203932499369,2.7576269378470437,2.23606797749979,13.0,13.810648057955303,-5.769340580159121,52.8700576850888,0.9371980676328503,1,1373.1082474226805,32.94845360824742,0,6
1,7,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,125,192,288,43,272,31,279.68,37.128,1.2817206421479506,141,0.7169412075454646,12.6156626101008,1,0.6510416666666666,0.7802012132098975,15.660354643879634,15.297058540778355,4.47213595499958,2.095368472954536,2.0,10.982503567738306,10.917359956872245,-88.3771162546947,44.8700576850888,0.8865248226950354,1,279.68,37.128,0,7
1,8,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,267,374,976,48,959,26,966.6666666666666,36.337078651685395,1.263601875224613,290,0.6593538349369473,18.437867513470433,1,0.713903743315508,0.7913885058315886,21.527543946263087,22.135943621178654,8.0,3.0776156384618956,2.8284271247461903,16.0,16.18511308672649,-11.336380772373785,65.11269837220809,0.9206896551724137,1,966.6666666666666,36.337078651685395,0,8
1,9,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,100,143,860,46,847,35,852.42,40.17,1.0534879065860805,107,0.6248263319925511,11.283791670955125,1,0.6993006993006993,0.9492277925055517,12.8938095073107,13.0,5.0,2.1511357836541922,2.0,9.838699100999074,10.067019240529156,-48.70020661071797,36.384776310850235,0.9345794392523364,1,852.42,40.17,0,9
1,10,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,272,380,1423,52,1403,33,1412.2169117647059,41.875,1.1564023075095131,293,0.3919064703864654,18.609705966725112,1,0.7157894736842105,0.8647509551876033,19.64186682962066,20.808652046684813,8.246211251235321,3.2257701418042393,2.8284271247461903,17.41301567087385,18.07061695696174,-63.082631727870286,62.87005768508881,0.9283276450511946,1,1412.2169117647059,41.875,0,10
