ImageNumber,ObjectNumber,FileName_original,FileName_probabilities,PathName_original,PathName_probabilities,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_original_gray,Intensity_IntegratedIntensity_original_gray,Intensity_LowerQuartileIntensity_original_gray,Intensity_MADIntensity_original_gray,Intensity_MassDisplacement_original_gray,Intensity_MaxIntensityEdge_original_gray,Intensity_MaxIntensity_original_gray,Intensity_MeanIntensityEdge_original_gray,Intensity_MeanIntensity_original_gray,Intensity_MedianIntensity_original_gray,Intensity_MinIntensityEdge_original_gray,Intensity_MinIntensity_original_gray,Intensity_StdIntensityEdge_original_gray,Intensity_StdIntensity_original_gray,Intensity_UpperQuartileIntensity_original_gray,Location_CenterMassIntensity_X_original_gray,Location_CenterMassIntensity_Y_original_gray,Location_CenterMassIntensity_Z_original_gray,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_original_gray,Location_MaxIntensity_Y_original_gray,Location_MaxIntensity_Z_original_gray,Number_Object_Number,Parent_spheroids,RadialDistribution_FracAtD_original_gray_1of4,RadialDistribution_FracAtD_original_gray_2of4,RadialDistribution_FracAtD_original_gray_3of4,RadialDistribution_FracAtD_original_gray_4of4,RadialDistribution_MeanFrac_original_gray_1of4,RadialDistribution_MeanFrac_original_gray_2of4,RadialDistribution_MeanFrac_original_gray_3of4,RadialDistribution_MeanFrac_original_gray_4of4,RadialDistribution_RadialCV_original_gray_1of4,RadialDistribution_RadialCV_original_gray_2of4,RadialDistribution_RadialCV_original_gray_3of4,RadialDistribution_RadialCV_original_gray_4of4,Texture_AngularSecondMoment_original_gray_3_00_256,Texture_AngularSecondMoment_original_gray_3_01_256,Texture_AngularSecondMoment_original_gray_3_02_256,Texture_AngularSecondMoment_original_gray_3_03_256,Texture_Contrast_original_gray_3_00_256,Texture_Contrast_original_gray_3_01_256,Texture_Contrast_original_gray_3_02_256,Texture_Contrast_original_gray_3_03_256,Texture_Correlation_original_gray_3_00_256,Texture_Correlation_original_gray_3_01_256,Texture_Correlation_original_gray_3_02_256,Texture_Correlation_original_gray_3_03_256,Texture_DifferenceEntropy_original_gray_3_00_256,Texture_DifferenceEntropy_original_gray_3_01_256,Texture_DifferenceEntropy_original_gray_3_02_256,Texture_DifferenceEntropy_original_gray_3_03_256,Texture_DifferenceVariance_original_gray_3_00_256,Texture_DifferenceVariance_original_gray_3_01_256,Texture_DifferenceVariance_original_gray_3_02_256,Texture_DifferenceVariance_original_gray_3_03_256,Texture_Entropy_original_gray_3_00_256,Texture_Entropy_original_gray_3_01_256,Texture_Entropy_original_gray_3_02_256,Texture_Entropy_original_gray_3_03_256,Texture_InfoMeas1_original_gray_3_00_256,Texture_InfoMeas1_original_gray_3_01_256,Texture_InfoMeas1_original_gray_3_02_256,Texture_InfoMeas1_original_gray_3_03_256,Texture_InfoMeas2_original_gray_3_00_256,Texture_InfoMeas2_original_gray_3_01_256,Texture_InfoMeas2_original_gray_3_02_256,Texture_InfoMeas2_original_gray_3_03_256,Texture_InverseDifferenceMoment_original_gray_3_00_256,Texture_InverseDifferenceMoment_original_gray_3_01_256,Texture_InverseDifferenceMoment_original_gray_3_02_256,Texture_InverseDifferenceMoment_original_gray_3_03_256,Texture_SumAverage_original_gray_3_00_256,Texture_SumAverage_original_gray_3_01_256,Texture_SumAverage_original_gray_3_02_256,Texture_SumAverage_original_gray_3_03_256,Texture_SumEntropy_original_gray_3_00_256,Texture_SumEntropy_original_gray_3_01_256,Texture_SumEntropy_original_gray_3_02_256,Texture_SumEntropy_original_gray_3_03_256,Texture_SumVariance_original_gray_3_00_256,Texture_SumVariance_original_gray_3_01_256,Texture_SumVariance_original_gray_3_02_256,Texture_SumVariance_original_gray_3_03_256,Texture_Variance_original_gray_3_00_256,Texture_Variance_original_gray_3_01_256,Texture_Variance_original_gray_3_02_256,Texture_Variance_original_gray_3_03_256
1,1,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,188,272,1166,20,1149,4,1156.3829787234042,11.287234042553191,1.5808665373071957,208,0.6031337183278538,15.471555655790098,1,0.6911764705882353,0.6325644679046546,17.807952762441445,17.4928556845359,5.830951894845301,2.407902932994129,2.0,13.30103476325041,14.204337095954429,53.75743540605989,61.112698372208094,0.9038461538461539,29.617081344127655,102.97369542717934,0.5199670791625977,0.025018930435180664,0.07324082398218677,0.6803860664367676,0.6803860664367676,0.5695592566178396,0.5477324224849964,0.5406043529510498,0.5113204717636108,0.45609602332115173,0.03951867872168134,0.03501519846699524,0.5706118941307068,1156.3420342422207,11.347961036206794,0.0,1156.3829787234042,11.287234042553191,0,1165.0,10.0,0.0,1,1,0.0466022,0.1394617,0.31163543,0.5023007,0.9734681927495488,0.9710666250299509,0.9764576951662692,1.0264405193536175,0.013022630017004707,0.0432908115783085,0.05329117976282874,0.04722666121523739,0.006200274348422496,0.0059722222222222225,0.0065689878892733556,0.005924899969221298,103.18518518518519,115.80833333333334,58.044117647058826,119.8157894736842,0.2013605176387567,0.07008619451822787,0.5648657937912297,0.1937660427963011,4.223442367369241,4.360316966804765,3.821244858154102,4.281399303037293,0.0003337144634248318,0.0002910446117937199,0.00047842004652925475,0.00030040646672344193,7.517339115473194,7.510975803905794,7.48798251027254,7.503856900091698,-0.4038776135142282,-0.4057757603909291,-0.4275994111844797,-0.4354088823532859,0.9888001800423522,0.9890142509490057,0.9914466549358866,0.992294124259354,0.14771384307763724,0.10591044501093849,0.19565467780422302,0.09495904116309271,275.14074074074074,274.4583333333333,276.6470588235294,276.48245614035085,5.159037476290644,5.037157451216971,5.513240690767846,5.313306247347036,155.21722908093943,133.26493055556784,208.74307958477584,177.40758694983379,64.60060356653048,62.26831597221462,66.69679930795246,74.30584410587835
1,2,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,281,361,471,22,452,3,461.79003558718864,12.818505338078293,1.0986025198953084,291,0.5473444221940295,18.91508160359296,1,0.778393351800554,0.910247320473373,20.95094401680857,21.400934559032695,8.06225774829855,3.2854189018438147,3.0,16.97056274847714,17.53400117760603,-47.39521625352384,62.2842712474619,0.9656357388316151,24.83558350801468,120.64403659105301,0.3859977573156357,0.023520469665527344,0.55231021390986,0.6048979163169861,0.6048979163169861,0.4599182131113829,0.42933820850908544,0.4009643793106079,0.3286496698856354,0.31923583149909973,0.08735136029336614,0.06513547523016495,0.46350564807653427,462.21597340203266,13.170106746316453,0.0,461.79003558718864,12.818505338078293,0,470.0,17.0,0.0,2,2,0.042086825,0.16965559,0.33801818,0.4502394,0.8447426972644632,0.9347690419823504,0.9998221924430438,1.045597261387454,0.05288118318332114,0.04687400547844508,0.11687392362894371,0.16275214436641589,0.003966039540816327,0.004031242126480221,0.004274952168367347,0.004749235688114075,150.04464285714283,425.1005291005291,121.98660714285712,68.72463768115941,0.6797247704938912,0.08428810093190613,0.7507593871770729,0.843898999363581,4.587328738645143,5.010593850013585,4.427138995109803,4.055236304856038,0.0002870262959502219,0.00021972110658388728,0.0003405154335407419,0.00040269767107293874,8.237940301425306,8.140923956056572,8.13100004052181,7.989869853674472,-0.43490826641232255,-0.4391795754505622,-0.454571686448748,-0.448800759216139,0.9948506921252441,0.9948662601045567,0.9958070339653058,0.995077908280879,0.12653618108129466,0.10237362786812274,0.1511167612785179,0.13664641202897393,216.4910714285714,215.44973544973544,217.09374999999997,214.28985507246375,5.777673182004084,5.825925108339417,5.861463529382499,5.508963754617499,786.9284917091936,503.35858458610164,856.8796037946522,811.790380172235,234.24328364158282,232.11477842165732,244.71655273437318,220.1287544633542
1,3,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,287,609,317,36,296,7,304.1533101045296,22.334494773519165,1.8461502862065746,368,0.653180987297047,19.115955360352558,1,0.47126436781609193,0.541667711167099,24.78531826736766,28.284271247461902,6.708203932499369,2.588656844550854,2.23606797749979,18.66691212406119,18.76748812788193,-9.621520094077322,81.59797974644667,0.779891304347826,25.286406725645065,98.76461851596832,0.3016313537955284,0.035260409116744995,0.5187489521304129,0.4768694341182709,0.4768694341182709,0.3612343817949295,0.34412759064797327,0.3292922228574753,0.26293066143989563,0.2591099739074707,0.06407763123149508,0.050571503002960046,0.3871179148554802,303.6380865252018,22.274119789949584,0.0,304.1533101045296,22.334494773519165,0,302.0,8.0,0.0,3,5,0.033048473,0.12260101,0.28743565,0.5569149,0.948491183668369,0.9509862119684332,0.9820718069871259,1.0245806643596058,0.0428898802232654,0.09032089501256545,0.11851801059097962,0.138875753703068,0.0038375,0.00397607671489191,0.004225127551020408,0.003668639053254437,156.83,217.60693641618494,37.83035714285714,130.85128205128206,0.4129752568490718,0.290334173166637,0.8776746522203009,0.5015172025765867,4.573590656497529,4.738045207738954,3.6452229717680678,4.402487606669145,0.00032739771300152034,0.0002862261272404221,0.0007414656572523911,0.0003664370698645169,8.211935799848455,8.115179311414236,8.128608939837479,8.226485890639404,-0.4248500953039855,-0.4716433912602263,-0.4812197265376844,-0.4331506092944568,0.9940240265975658,0.9966543102511708,0.9970990965146885,0.9946937136480889,0.09368492600319428,0.08715913716912449,0.2131091093740112,0.10064251381687207,170.72,171.53757225433526,175.58035714285714,172.52307692307693,5.82107770542224,5.755826240272083,6.047254659323743,5.8285489371540855,377.49159999999756,395.6589929499787,580.6899713010171,394.1469033530557,133.58039999999983,153.3164823415418,154.63008211097076,131.24954635108315
1,4,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,194,280,1380,43,1366,23,1373.1082474226805,32.94845360824742,1.146589537456894,207,0.6604194437308543,15.716503163191918,1,0.6928571428571428,0.8721516875323791,18.392202724552668,19.1049731745428,6.708203932499369,2.7576269378470437,2.23606797749979,13.0,13.810648057955303,-5.769340580159121,52.8700576850888,0.9371980676328503,23.70346936583519,99.48295822739601,0.4862947314977646,0.02455049753189087,0.21363227390635556,0.6008963584899902,0.601503312587738,0.5267437636852265,0.5127987537494639,0.5061150193214417,0.44195401668548584,0.44195401668548584,0.040941233378213475,0.03636630434818749,0.5398757755756378,1372.90273152322,33.006779961839165,0.0,1373.1082474226805,32.94845360824742,0,1367.0,34.0,0.0,4,6,0.049921893,0.18048391,0.34327483,0.42631936,0.968484716117378,0.9726077235407288,0.9939599606528204,1.0210611849655333,0.015059513187857181,0.04750240634756792,0.06926614225721033,0.07130003439536123,0.004875059939261546,0.005643644181671594,0.005107340720221606,0.0052280511988462225,65.99270072992701,52.26229508196722,29.381578947368414,105.37209302325584,0.5490813286155066,0.6712588126010264,0.8187189255676106,0.2882057293955741,3.892553404189714,3.6774083863825204,3.472224364791069,4.0677798650545425,0.00043008310076901335,0.000542441918520825,0.0006312433743901168,0.00038745703127292345,7.762265659602862,7.574099837527419,7.75437784233402,7.691346150721779,-0.4176798691769802,-0.47363881732434565,-0.4377343658017245,-0.42996407231069655,0.991661977545459,0.9954446002398608,0.9934958797847828,0.9925688178059168,0.10355882718668459,0.08124065360913174,0.22805993021904875,0.07288385875892145,259.8905109489051,260.11475409836066,259.1710526315789,259.94573643410854,5.593271251166639,5.476849969798176,5.7685517739778875,5.3842679350254805,226.71063988492824,265.6917495296948,294.77337257619365,190.7024818219943,73.1758351537137,79.48851115292564,81.03873788089913,74.01864371132251
1,5,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,125,192,288,43,272,31,279.68,37.128,1.2817206421479506,141,0.7169412075454646,12.6156626101008,1,0.6510416666666666,0.7802012132098975,15.660354643879634,15.297058540778355,4.47213595499958,2.095368472954536,2.0,10.982503567738306,10.917359956872245,-88.3771162546947,44.8700576850888,0.8865248226950354,12.39693483710289,39.831821858882904,0.2728985548019409,0.041923582553863525,0.65341963244449,0.4880981147289276,0.4880981147289276,0.3350522928946727,0.31865457487106325,0.3056199848651886,0.22728168964385986,0.22728168964385986,0.08035058967926421,0.06278113318128481,0.35248520970344543,280.24073426449604,37.463461325168765,0.0,279.68,37.128,0,286.0,41.0,0.0,5,7,0.044822842,0.1435661,0.35997382,0.45163727,0.9338092058896975,0.9445138275623308,0.978189722999282,1.0454566390426066,0.04932261345379201,0.0717655174973693,0.15183625644828888,0.22543980935559227,0.006392045454545454,0.007666456626759085,0.006903353057199211,0.009241755933627391,100.2159090909091,443.072463768116,140.35897435897436,23.782608695652172,0.768584538199768,0.04082478951933772,0.6393674411061939,0.9263589776275193,4.042461104020499,4.283692529267517,4.158638482333119,3.238677184584126,0.0005021157024793387,0.0004081697122453267,0.00042515187376725833,0.00089210165931527,7.334431618637296,7.050553442285414,7.208479141939172,6.833162137937588,-0.6363491629187824,-0.688542215298701,-0.6493892722235667,-0.6863767559843573,0.9994676035343215,0.9996953554781813,0.999511779529473,0.9996038402820682,0.0772711090400132,0.0037612834782000787,0.03279885163203041,0.2281277696236828,162.03409090909088,163.3913043478261,159.9230769230769,155.81159420289856,5.837216987930894,5.304034963961837,5.451818244392327,5.1520027176477345,765.8965650826576,480.78890989288266,638.0453648915245,622.1239235454668,216.5281185433887,230.96534341524512,194.60108481262432,161.47663306028244
1,6,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,267,374,976,48,959,26,966.6666666666666,36.337078651685395,1.263601875224613,290,0.6593538349369473,18.437867513470433,1,0.713903743315508,0.7913885058315886,21.527543946263087,22.135943621178654,8.0,3.0776156384618956,2.8284271247461903,16.0,16.18511308672649,-11.336380772373785,65.11269837220809,0.9206896551724137,31.668883800506592,139.9257542192936,0.47910192608833313,0.04019324481487274,0.23146463672029347,0.6736173629760742,0.6736173629760742,0.5655157821519035,0.5240664952033468,0.5237865746021271,0.4667237102985382,0.4219319522380829,0.04891448737143879,0.05070767420982961,0.5603694319725037,966.5797762609176,36.122542092001915,0.0,966.6666666666666,36.337078651685395,0,965.0,26.0,0.0,6,8,0.042404294,0.16043381,0.32094872,0.47621316,0.8709189616716785,0.9114006025359973,0.9849805544162611,1.0595742747187609,0.031201185096963603,0.029625217646504238,0.05969526221271543,0.06724428509435741,0.003977172293628948,0.003626543209876544,0.003279320987654321,0.003390842013888888,67.53768844221105,175.06666666666663,137.287037037037,167.22395833333331,0.7681616100535631,0.3839210537520386,0.5380260642092657,0.4703759530662625,4.029309917549297,4.550222979442896,4.424549252912219,4.600192262101988,0.0004008324781821694,0.0002413324703856739,0.0002614526762262822,0.0002334644973427852,8.175446542599843,8.200132124083412,8.392551101670458,8.299780794980721,-0.46393896338294105,-0.4507226883682531,-0.4272152931796367,-0.4486422114916759,0.9964108407306352,0.9957560515992927,0.9947517184993752,0.9958786134898171,0.18680923637603447,0.07765143406620093,0.08918489290262445,0.097427793173802,262.4321608040201,261.0888888888889,263.0462962962963,262.7552083333333,5.955685209415994,5.773266883682454,5.983841007572212,6.011838514236601,515.0896189490159,393.2587654320814,457.06267146774917,464.2577853732655,145.65682684779676,142.08135802469042,148.58742712621097,157.8704359266594
1,7,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,100,143,860,46,847,35,852.42,40.17,1.0534879065860805,107,0.6248263319925511,11.283791670955125,1,0.6993006993006993,0.9492277925055517,12.8938095073107,13.0,5.0,2.1511357836541922,2.0,9.838699100999074,10.067019240529156,-48.70020661071797,36.384776310850235,0.9345794392523364,16.082511454820633,51.897792637348175,0.5119032263755798,0.007175326347351074,0.04965823605177825,0.5479398965835571,0.5479398965835571,0.5187906920909882,0.5189779263734817,0.5190243124961853,0.4892742931842804,0.4863640069961548,0.013244307496599664,0.011808867922936402,0.5272266864776611,852.4633981801528,40.14586416839645,0.0,852.42,40.17,0,856.0,42.0,0.0,7,9,0.059683453,0.20035553,0.33963448,0.40032652,0.9947242215275728,1.0017776489257801,0.9989249355652746,1.0008163005113595,0.0185504391115932,0.013042877594746182,0.01816456102247329,0.020362170536097568,0.018155491200712852,0.01765504753282028,0.0213623046875,0.020160049245921817,14.970149253731343,9.893617021276595,14.640625,17.263157894736842,0.11356606274889834,0.45215266027487316,0.2015710814499218,0.02712828696381996,3.0164454091589765,2.6990840490514376,2.926530349653592,2.9286479112466024,0.0009497812944919345,0.0011729364184985761,0.0009885969958754585,0.0010782530943694853,6.039313257331337,5.947997894138766,5.935634133144317,5.936058163660115,-0.27462795141671553,-0.31602063335587494,-0.31586841381357306,-0.31286786765188346,0.9239954717640225,0.9448457242922403,0.9445089224767633,0.9430667409177874,0.29295610642920006,0.2561630832719694,0.2891802089627148,0.18695486181858814,264.99999999999994,265.34042553191483,264.328125,264.8070175438596,3.8368640955754185,4.0727007561086035,3.9080066961051236,3.832376314176174,18.8059701492748,26.224535989167634,22.032958984375,18.22591566637857,8.44402985074339,9.0295382526092,9.16839599609375,8.872268390274257
1,8,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,272,380,1423,52,1403,33,1412.2169117647059,41.875,1.1564023075095131,293,0.3919064703864654,18.609705966725112,1,0.7157894736842105,0.8647509551876033,19.64186682962066,20.808652046684813,8.246211251235321,3.2257701418042393,2.8284271247461903,17.41301567087385,18.07061695696174,-63.082631727870286,62.87005768508881,0.9283276450511946,28.375660061836243,129.50186610221863,0.42614272236824036,0.04835560917854309,0.4295223752668209,0.5949432253837585,0.5949432253837585,0.5159210920333862,0.476109801846392,0.46879372000694275,0.41799458861351013,0.37386393547058105,0.050084656755676235,0.05875115752274578,0.5250158309936523,1411.7897978908343,41.92042256709244,0.0,1412.2169117647059,41.875,0,1403.0,42.0,0.0,8,10,0.042309504,0.17429054,0.31782028,0.46557963,0.8852450068180338,0.9116735825171828,0.982353595170107,1.0641820090157639,0.028053029108306426,0.07865419184777285,0.11148364061021969,0.09671438584687017,0.0031692806922660895,0.003717578426606423,0.003459861160555358,0.003226711560044894,160.85581395348834,161.8502673796791,68.6745283018868,242.21717171717177,0.6121300515799457,0.6331517113863826,0.8444650004198915,0.4453576291827781,4.577456941610585,4.578434997548394,4.026553863117761,4.875090676002184,0.0002605719844315724,0.0002583884184338142,0.00043747227719449143,0.00020168755387144587,8.40856703559572,8.196470261957257,8.329289440391845,8.361679852402844,-0.49329117791128047,-0.537745750114214,-0.5102567480168231,-0.4950466698283427,0.9979665075852291,0.9987947495206567,0.9983352791922627,0.9979566983136426,0.07724146735451402,0.0658656806452571,0.15004552788416636,0.06229612292364304,238.1395348837209,238.63101604278074,238.9764150943396,237.32828282828285,6.145532968749116,6.023775377434056,6.276576438208387,6.183734509205687,668.5758788534513,720.5323000371718,814.4003871484674,631.2003111927334,207.35792320172732,220.5956418542155,220.76872886258934,218.35437072747845
1,9,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,312,437,769,55,746,36,757.5801282051282,44.78846153846154,1.3363801471028394,356,0.7658424020144188,19.931149940667517,1,0.7139588100686499,0.748290074622791,25.507978254396573,25.612496949731394,7.280109889280518,3.0738872029175317,3.0,17.488897577078394,16.40235230345263,55.52941699963965,72.38477631085024,0.8764044943820225,34.217628091573715,152.50391545891762,0.4519229233264923,0.03008115291595459,0.4584744739993284,0.6320493817329407,0.6320493817329407,0.5107108670384136,0.48879460082986415,0.48153799772262573,0.3958859443664551,0.3958859443664551,0.067726603160245,0.051105196422251434,0.5136479735374451,757.9761214360233,45.0195204149286,0.0,757.5801282051282,44.78846153846154,0,768.0,49.0,0.0,9,12,0.036713984,0.13906893,0.3422058,0.48201135,0.8811356127262069,0.9432501430096819,1.007247238788964,1.0230444937336196,0.026903152847929067,0.03316687513633163,0.050411493273943786,0.10631063290643328,0.0033294886582083813,0.003497688137755102,0.003293874578739691,0.0034503271861986914,112.0313725490196,245.81249999999994,115.82304526748975,143.1219512195122,0.6092632758734899,0.11023799726566172,0.6027717321307533,0.5099051360429351,4.309883573575901,4.828927153571512,4.396505047872291,4.488765473482825,0.00032937105017643816,0.00022762734494803855,0.0003293456428423435,0.0002766704738879836,8.448633768246813,8.352471649782688,8.439733067470277,8.312335404351835,-0.41630025900586926,-0.4063417120420954,-0.4132081211330317,-0.43507194213314443,0.9940946782088526,0.9929089691340363,0.9938144698074917,0.9950707631561237,0.13437345100288883,0.09288997095887405,0.13451255302776197,0.07345874325484719,247.61568627450978,245.73214285714283,246.98353909465024,246.41951219512197,5.979541426951191,5.730150948399566,5.938472031860944,5.7476205847383275,461.405244136884,306.72289540816564,467.333062371923,440.93620464008563,143.3591541714759,138.13384885204505,145.78902690985342,146.01453896490057
1,10,STELLA_sA400_semiauto_Merge_500-20_B04_D14.tif,STELLA_sA400_semiauto_Merge_500-20_B04_D14_Probabilities_ch2.tif,/home/host_home/figures/automated_image_analysis/semi_automated/stella/input/original,/home/host_home/figures/automated_image_analysis/semi_automated/stella/output/images/STELLA_sA400_semiauto_Merge_500-20_B04_D14/ilastik/probabilities,295,418,819,54,797,35,808.4,43.99322033898305,1.5023286178049013,338,0.7827943685985669,19.38054864282415,1,0.7057416267942583,0.6656333295847954,25.401123211983865,26.40075756488817,7.0710678118654755,2.9460160464743854,2.8284271247461903,16.542328997110673,15.806622751012494,55.8648491648918,74.62741699796953,0.8727810650887574,35.90089809894562,150.33589217066765,0.4811097979545593,0.02414536476135254,0.3225829466235721,0.6439639925956726,0.6439639925956726,0.5279543838080238,0.5096131937988734,0.5035694539546967,0.4436722695827484,0.412377268075943,0.055743646212267114,0.04254165041914819,0.5300719887018204,808.6882258914716,44.13808438882893,0.0,808.4,43.99322033898305,0,818.0,51.0,0.0,10,13,0.033924937,0.14150617,0.32178223,0.5027867,0.9098051352934349,0.9487345171245647,0.9992185078169165,1.0229108641887528,0.03368441861831189,0.05290036224323983,0.03182481877329985,0.08085523649017638,0.0035101264004596382,0.0034494919438383034,0.0033183287165281616,0.00401780552665048,97.95762711864407,204.02347417840372,94.21491228070175,107.54301075268818,0.5010469526435206,-0.04266365969459577,0.5756062783853627,0.46540984019951526,4.277982831332116,4.671364304696706,4.256070065038356,4.291585813250162,0.00035500601586627026,0.00027492225216342006,0.0003528994299581056,0.00031748761859442024,8.34877136097332,8.303843716419184,8.378814027265703,8.14921620351136,-0.3843254205474141,-0.3675273870503249,-0.3904603216496907,-0.42090362547970067,0.9905363709509222,0.9880392801665756,0.9913835698799612,0.9934885082362581,0.1423175830620147,0.1169340275417103,0.14373797350762424,0.07142016590176344,258.3050847457627,256.2769953051643,258.28508771929825,256.7150537634409,5.771162384383058,5.547747107961137,5.785842416361692,5.594893927402149,294.6950588911277,187.32702946946665,349.78276008002285,294.79514972827747,98.16317150244504,97.83762591196864,110.99941809018128,100.58454012023867
